Syscall,Kernelfunc
ioctl$VIDIOC_S_DV_TIMINGS,"vidioc_s_dv_timings,rvin_s_dv_timings,cobalt_s_dv_timings,tegra_channel_s_dv_timings,vpif_s_dv_timings"
ioctl$VIDIOC_S_EDID,"tc358743_s_edid,adv76xx_set_edid,adv748x_hdmi_set_edid,tda1997x_set_edid,adv7842_set_edid,call_set_edid"
ioctl$VTPM_PROXY_IOC_NEW_DEV,vtpmx_ioc_new_dev
ioctl$VT_ACTIVATE,vc_allocate
ioctl$VT_DISALLOCATE,vt_disallocate
ioctl$VT_GETMODE,vt_ioctl
ioctl$VT_GETSTATE,vt_ioctl
ioctl$VT_OPENQRY,vt_ioctl
ioctl$VT_RESIZE,vc_resize
ioctl$VT_RESIZEX,vt_resizex
ioctl$VT_SETMODE,vt_ioctl
ioctl$VT_WAITACTIVE,vt_waitactive
ioctl$X86_IOC_RDMSR_REGS,rdmsr_safe_regs_on_cpu
ioctl$ifreq_SIOCGIFINDEX_batadv_hard,
ioctl$ifreq_SIOCGIFINDEX_batadv_mesh,
ioctl$ifreq_SIOCGIFINDEX_team,
ioctl$ifreq_SIOCGIFINDEX_vcan,
ioctl$ifreq_SIOCGIFINDEX_wireguard,
ioctl$int_in,
ioctl$int_out,
ioctl$mixer_OSS_ALSAEMULVER,snd_mixer_oss_ioctl1
ioctl$mixer_OSS_GETVERSION,snd_mixer_oss_ioctl1
ioctl$sock_FIOGETOWN,
ioctl$sock_FIOSETOWN,
ioctl$sock_SIOCADDDLCI,
ioctl$sock_SIOCADDRT,
ioctl$sock_SIOCBRADDBR,
ioctl$sock_SIOCBRDELBR,
ioctl$sock_SIOCDELDLCI,
ioctl$sock_SIOCDELRT,
ioctl$sock_SIOCETHTOOL,
ioctl$sock_SIOCGIFBR,
ioctl$sock_SIOCGIFCONF,
ioctl$sock_SIOCGIFINDEX,
ioctl$sock_SIOCGIFINDEX_80211,
ioctl$sock_SIOCGIFINDEX_802154,
ioctl$sock_SIOCGIFVLAN_ADD_VLAN_CMD,register_vlan_device
ioctl$sock_SIOCGIFVLAN_DEL_VLAN_CMD,unregister_vlan_dev
ioctl$sock_SIOCGIFVLAN_GET_VLAN_EGRESS_PRIORITY_CMD,vlan_ioctl_handler
ioctl$sock_SIOCGIFVLAN_GET_VLAN_INGRESS_PRIORITY_CMD,vlan_ioctl_handler
ioctl$sock_SIOCGIFVLAN_GET_VLAN_REALDEV_NAME_CMD,vlan_dev_get_realdev_name
ioctl$sock_SIOCGIFVLAN_GET_VLAN_VID_CMD,vlan_dev_vlan_id
ioctl$sock_SIOCGIFVLAN_SET_VLAN_EGRESS_PRIORITY_CMD,vlan_dev_set_egress_priority
ioctl$sock_SIOCGIFVLAN_SET_VLAN_FLAG_CMD,vlan_dev_change_flags
ioctl$sock_SIOCGIFVLAN_SET_VLAN_INGRESS_PRIORITY_CMD,vlan_dev_set_ingress_priority
ioctl$sock_SIOCGIFVLAN_SET_VLAN_NAME_TYPE_CMD,vlan_ioctl_handler
ioctl$sock_SIOCGPGRP,f_getown
ioctl$sock_SIOCGSKNS,open_related_ns
ioctl$sock_SIOCINQ,
ioctl$sock_SIOCOUTQ,
ioctl$sock_SIOCOUTQNSD,
ioctl$sock_SIOCSIFBR,
ioctl$sock_SIOCSIFVLAN_ADD_VLAN_CMD,register_vlan_device
ioctl$sock_SIOCSIFVLAN_DEL_VLAN_CMD,unregister_vlan_dev
ioctl$sock_SIOCSIFVLAN_GET_VLAN_EGRESS_PRIORITY_CMD,vlan_ioctl_handler
ioctl$sock_SIOCSIFVLAN_GET_VLAN_INGRESS_PRIORITY_CMD,vlan_ioctl_handler
ioctl$sock_SIOCSIFVLAN_GET_VLAN_REALDEV_NAME_CMD,vlan_dev_get_realdev_name
ioctl$sock_SIOCSIFVLAN_GET_VLAN_VID_CMD,vlan_dev_vlan_id
ioctl$sock_SIOCSIFVLAN_SET_VLAN_EGRESS_PRIORITY_CMD,vlan_dev_set_egress_priority
ioctl$sock_SIOCSIFVLAN_SET_VLAN_FLAG_CMD,vlan_dev_change_flags
ioctl$sock_SIOCSIFVLAN_SET_VLAN_INGRESS_PRIORITY_CMD,vlan_dev_set_ingress_priority
ioctl$sock_SIOCSIFVLAN_SET_VLAN_NAME_TYPE_CMD,vlan_ioctl_handler
ioctl$sock_SIOCSPGRP,f_setown
ioctl$sock_TIOCINQ,
ioctl$sock_TIOCOUTQ,"bt_sock_ioctl,n_hdlc_tty_ioctl,rose_ioctl,ax25_ioctl,qrtr_ioctl,n_tty_ioctl,nr_ioctl,x25_ioctl,atalk_ioctl,tty_compat_ioctl"
ioctl$sock_ax25_SIOCADDRT,ax25_rt_add
ioctl$sock_ax25_SIOCDELRT,ax25_rt_del
ioctl$sock_bt_bnep_BNEPCONNADD,bnep_add_connection
ioctl$sock_bt_bnep_BNEPCONNDEL,bnep_del_connection
ioctl$sock_bt_bnep_BNEPGETCONNINFO,bnep_get_conninfo
ioctl$sock_bt_bnep_BNEPGETCONNLIST,bnep_get_connlist
ioctl$sock_bt_bnep_BNEPGETSUPPFEAT,do_bnep_sock_ioctl
ioctl$sock_bt_cmtp_CMTPCONNADD,cmtp_add_connection
ioctl$sock_bt_cmtp_CMTPCONNDEL,cmtp_del_connection
ioctl$sock_bt_cmtp_CMTPGETCONNINFO,cmtp_get_conninfo
ioctl$sock_bt_cmtp_CMTPGETCONNLIST,cmtp_get_connlist
ioctl$sock_bt_hidp_HIDPCONNADD,hidp_connection_add
ioctl$sock_bt_hidp_HIDPCONNDEL,hidp_connection_del
ioctl$sock_bt_hidp_HIDPGETCONNINFO,hidp_get_conninfo
ioctl$sock_bt_hidp_HIDPGETCONNLIST,hidp_get_connlist
ioctl$sock_inet6_SIOCADDRT,ipv6_route_ioctl
ioctl$sock_inet6_SIOCDELRT,ipv6_route_ioctl
ioctl$sock_inet6_SIOCDIFADDR,addrconf_del_ifaddr
ioctl$sock_inet6_SIOCSIFADDR,addrconf_add_ifaddr
ioctl$sock_inet6_SIOCSIFDSTADDR,addrconf_set_dstaddr
ioctl$sock_inet6_tcp_SIOCATMARK,tcp_ioctl
ioctl$sock_inet6_tcp_SIOCINQ,tcp_inq
ioctl$sock_inet6_tcp_SIOCOUTQ,tcp_ioctl
ioctl$sock_inet6_tcp_SIOCOUTQNSD,tcp_ioctl
ioctl$sock_inet6_udp_SIOCINQ,udp_ioctl
ioctl$sock_inet6_udp_SIOCOUTQ,udp_ioctl
ioctl$sock_inet_SIOCADDRT,inet_compat_routing_ioctl
ioctl$sock_inet_SIOCDARP,arp_ioctl
ioctl$sock_inet_SIOCDELRT,ip_rt_ioctl
ioctl$sock_inet_SIOCGARP,arp_ioctl
ioctl$sock_inet_SIOCGIFADDR,devinet_ioctl
ioctl$sock_inet_SIOCGIFBRDADDR,devinet_ioctl
ioctl$sock_inet_SIOCGIFDSTADDR,devinet_ioctl
ioctl$sock_inet_SIOCGIFNETMASK,devinet_ioctl
ioctl$sock_inet_SIOCGIFPFLAGS,devinet_ioctl
ioctl$sock_inet_SIOCRTMSG,inet_ioctl
ioctl$sock_inet_SIOCSARP,arp_ioctl
ioctl$sock_inet_SIOCSIFADDR,devinet_ioctl
ioctl$sock_inet_SIOCSIFBRDADDR,devinet_ioctl
ioctl$sock_inet_SIOCSIFDSTADDR,devinet_ioctl
ioctl$sock_inet_SIOCSIFFLAGS,devinet_ioctl
ioctl$sock_inet_SIOCSIFNETMASK,devinet_ioctl
ioctl$sock_inet_SIOCSIFPFLAGS,devinet_ioctl
ioctl$sock_inet_tcp_SIOCATMARK,tcp_ioctl
ioctl$sock_inet_tcp_SIOCINQ,tcp_inq
ioctl$sock_inet_tcp_SIOCOUTQ,tcp_ioctl
ioctl$sock_inet_tcp_SIOCOUTQNSD,tcp_ioctl
ioctl$sock_inet_udp_SIOCINQ,udp_ioctl
ioctl$sock_inet_udp_SIOCOUTQ,sk_wmem_alloc_get
ioctl$sock_ipv4_tunnel_SIOCADDTUNNEL,"ipip_tunnel_ctl,ipgre_tunnel_ctl"
ioctl$sock_ipv4_tunnel_SIOCCHGTUNNEL,"ipip_tunnel_ctl,ipgre_tunnel_ctl"
ioctl$sock_ipv4_tunnel_SIOCDELTUNNEL,ip_tunnel_ctl
ioctl$sock_ipv4_tunnel_SIOCGETTUNNEL,ip_tunnel_ctl
ioctl$sock_ipv6_tunnel_SIOCADD6RD,ipip6_tunnel_update_6rd
ioctl$sock_ipv6_tunnel_SIOCADDPRL,ipip6_tunnel_add_prl
ioctl$sock_ipv6_tunnel_SIOCADDTUNNEL,"ip6_tnl_siocdevprivate,ipip6_tunnel_add"
ioctl$sock_ipv6_tunnel_SIOCCHG6RD,ipip6_tunnel_update_6rd
ioctl$sock_ipv6_tunnel_SIOCCHGPRL,ipip6_tunnel_add_prl
ioctl$sock_ipv6_tunnel_SIOCCHGTUNNEL,"ip6_tnl_siocdevprivate,ipip6_tunnel_change"
ioctl$sock_ipv6_tunnel_SIOCDEL6RD,ipip6_tunnel_clone_6rd
ioctl$sock_ipv6_tunnel_SIOCDELPRL,ipip6_tunnel_del_prl
ioctl$sock_ipv6_tunnel_SIOCDELTUNNEL,"ip6_tnl_siocdevprivate,ipip6_tunnel_del"
ioctl$sock_ipv6_tunnel_SIOCGET6RD,ipip6_tunnel_get6rd
ioctl$sock_ipv6_tunnel_SIOCGETPRL,ipip6_tunnel_get_prl
ioctl$sock_ipv6_tunnel_SIOCGETTUNNEL,"ip6_tnl_siocdevprivate,ipip6_tunnel_get"
ioctl$sock_kcm_SIOCKCMATTACH,kcm_attach_ioctl
ioctl$sock_kcm_SIOCKCMCLONE,kcm_clone
ioctl$sock_kcm_SIOCKCMUNATTACH,kcm_unattach_ioctl
ioctl$sock_netdev_private,dev_siocdevprivate
ioctl$sock_netrom_SIOCADDRT,nr_rt_ioctl
ioctl$sock_netrom_SIOCDELRT,nr_rt_ioctl
ioctl$sock_proto_private,
ioctl$sock_qrtr_SIOCGIFADDR,qrtr_ioctl
ioctl$sock_qrtr_TIOCINQ,qrtr_ioctl
ioctl$sock_qrtr_TIOCOUTQ,qrtr_ioctl
ioctl$sock_rose_SIOCADDRT,rose_add_node
ioctl$sock_rose_SIOCDELRT,rose_del_node
ioctl$sock_rose_SIOCRSCLRRT,rose_clear_routes
ioctl$sock_x25_SIOCADDRT,x25_add_route
ioctl$sock_x25_SIOCDELRT,x25_del_route
ioctl$vim2m_VIDIOC_CREATE_BUFS,v4l_create_bufs
ioctl$vim2m_VIDIOC_DQBUF,v4l_dqbuf
ioctl$vim2m_VIDIOC_ENUM_FMT,v4l_enum_fmt
ioctl$vim2m_VIDIOC_ENUM_FRAMESIZES,v4l_stub_enum_framesizes
ioctl$vim2m_VIDIOC_EXPBUF,v4l_stub_expbuf
ioctl$vim2m_VIDIOC_G_FMT,v4l_g_fmt
ioctl$vim2m_VIDIOC_PREPARE_BUF,v4l_prepare_buf
ioctl$vim2m_VIDIOC_QBUF,v4l_qbuf
ioctl$vim2m_VIDIOC_QUERYBUF,v4l_querybuf
ioctl$vim2m_VIDIOC_QUERYCAP,v4l_querycap
ioctl$vim2m_VIDIOC_REQBUFS,v4l_reqbufs
ioctl$vim2m_VIDIOC_STREAMOFF,v4l_streamoff
ioctl$vim2m_VIDIOC_STREAMON,v4l2_m2m_ioctl_streamon
ioctl$vim2m_VIDIOC_S_CTRL,v4l_s_ctrl
ioctl$vim2m_VIDIOC_S_FMT,",vidioc_s_fmt_sdr_out,vidioc_s_fmt_meta_cap,valid_ioctls,v4l_s_fmt,vidioc_s_fmt_vid_cap,vidioc_s_fmt_sdr_cap,vidioc_s_fmt_meta_out"
ioctl$vim2m_VIDIOC_TRY_FMT,"v4l_try_fmt,valid_ioctls,vidioc_try_fmt_sdr_cap,vidioc_try_fmt_vid_cap,vidioc_try_fmt_meta_out,vidioc_try_fmt_sdr_out,vidioc_try_fmt_meta_cap"
ioprio_get$pid,__x64_sys_ioprio_get
ioprio_get$uid,__x64_sys_ioprio_get
ioprio_set$pid,__x64_sys_ioprio_set
ioprio_set$uid,__x64_sys_ioprio_set
kcmp$KCMP_EPOLL_TFD,kcmp_epoll_target
keyctl$KEYCTL_CAPABILITIES,keyctl_capabilities
keyctl$KEYCTL_MOVE,keyctl_keyring_move
keyctl$KEYCTL_PKEY_DECRYPT,keyctl_pkey_e_d_s
keyctl$KEYCTL_PKEY_ENCRYPT,keyctl_pkey_e_d_s
keyctl$KEYCTL_PKEY_QUERY,keyctl_pkey_query
keyctl$KEYCTL_PKEY_SIGN,keyctl_pkey_e_d_s
keyctl$KEYCTL_PKEY_VERIFY,keyctl_pkey_verify
keyctl$KEYCTL_RESTRICT_KEYRING,keyctl_restrict_keyring
keyctl$KEYCTL_WATCH_KEY,keyctl_watch_key
keyctl$assume_authority,keyctl_assume_authority
keyctl$chown,keyctl_chown_key
keyctl$clear,keyctl_keyring_clear
keyctl$describe,keyctl_describe_key
keyctl$dh_compute,keyctl_dh_compute
keyctl$get_keyring_id,keyctl_get_keyring_ID
keyctl$get_persistent,keyctl_get_persistent
keyctl$get_security,keyctl_get_security
keyctl$instantiate,keyctl_instantiate_key
keyctl$instantiate_iov,keyctl_instantiate_key_iov
keyctl$invalidate,keyctl_invalidate_key
keyctl$join,keyctl_join_session_keyring
keyctl$link,keyctl_keyring_link
keyctl$negate,keyctl_negate_key
keyctl$read,keyctl_read_key
keyctl$reject,keyctl_reject_key
keyctl$restrict_keyring,keyctl_restrict_keyring
keyctl$revoke,keyctl_revoke_key
keyctl$search,keyctl_keyring_search
keyctl$session_to_parent,keyctl_session_to_parent
keyctl$set_reqkey_keyring,keyctl_set_reqkey_keyring
keyctl$set_timeout,keyctl_set_timeout
keyctl$setperm,keyctl_setperm_key
keyctl$unlink,keyctl_keyring_unlink
keyctl$update,keyctl_update_key
landlock_add_rule$LANDLOCK_RULE_PATH_BENEATH,
lsetxattr$security_capability,cap_inode_setxattr
lsetxattr$security_evm,evm_inode_setxattr
lsetxattr$security_ima,ima_inode_setxattr
lsetxattr$security_selinux,
lsetxattr$security_smack_transmute,
lsetxattr$smack_xattr_label,
lsetxattr$system_posix_acl,"posix_acl_xattr_set,cifs_xattr_set,v9fs_xattr_set_acl,ovl_posix_acl_xattr_set,no_xattr_set"
lsetxattr$trusted_overlay_nlink,ovl_own_xattr_set
lsetxattr$trusted_overlay_opaque,ovl_own_xattr_set
lsetxattr$trusted_overlay_origin,ovl_own_xattr_set
lsetxattr$trusted_overlay_redirect,ovl_own_xattr_set
lsetxattr$trusted_overlay_upper,ovl_own_xattr_set
mkdirat$binderfs,
mkdirat$cgroup,
mkdirat$cgroup_root,
mknod$loop,
mknodat$loop,
mknodat$null,
mmap$DRM_I915,i915_gem_mmap
mmap$DRM_MSM,msm_gem_object_mmap
mmap$IORING_OFF_CQ_RING,io_uring_validate_mmap_request
mmap$IORING_OFF_SQES,io_uring_validate_mmap_request
mmap$IORING_OFF_SQ_RING,io_uring_validate_mmap_request
mmap$KVM_VCPU,kvm_vcpu_mmap
mmap$bifrost,
mmap$dsp,snd_pcm_oss_mmap
mmap$perf,perf_mmap
mmap$qrtrtun,do_mmap
mmap$snddsp,snd_pcm_mmap
mmap$snddsp_control,snd_pcm_mmap_control
mmap$snddsp_status,snd_pcm_mmap_status
mmap$xdp,xsk_mmap
modify_ldt$read,read_ldt
modify_ldt$read_default,read_default_ldt
modify_ldt$write2,write_ldt
msgctl$IPC_INFO,msgctl_info
msgctl$IPC_RMID,msgctl_down
msgctl$IPC_SET,msgctl_down
msgctl$IPC_STAT,msgctl_stat
msgctl$MSG_INFO,msgctl_info
msgctl$MSG_STAT,msgctl_stat
msgctl$MSG_STAT_ANY,msgctl_stat
msgget$private,ipcget_new
perf_event_open$cgroup,
pipe2$9p,
pipe2$watch_queue,
prctl$0,
prctl$PR_CAPBSET_DROP,cap_prctl_drop
prctl$PR_CAPBSET_READ,cap_raised
prctl$PR_CAP_AMBIENT,cap_task_prctl
prctl$PR_GET_CHILD_SUBREAPER,__do_sys_prctl
prctl$PR_GET_DUMPABLE,get_dumpable
prctl$PR_GET_ENDIAN,__do_sys_prctl
prctl$PR_GET_FPEMU,__do_sys_prctl
prctl$PR_GET_FPEXC,__do_sys_prctl
prctl$PR_GET_FP_MODE,__do_sys_prctl
prctl$PR_GET_IO_FLUSHER,__do_sys_prctl
prctl$PR_GET_KEEPCAPS,issecure
prctl$PR_GET_NAME,__do_sys_prctl
prctl$PR_GET_NO_NEW_PRIVS,task_no_new_privs
prctl$PR_GET_PDEATHSIG,__do_sys_prctl
prctl$PR_GET_SECCOMP,prctl_get_seccomp
prctl$PR_GET_SECUREBITS,__do_sys_prctl
prctl$PR_GET_SPECULATION_CTRL,arch_prctl_spec_ctrl_get
prctl$PR_GET_TAGGED_ADDR_CTRL,__do_sys_prctl
prctl$PR_GET_THP_DISABLE,__do_sys_prctl
prctl$PR_GET_TID_ADDRESS,prctl_get_tid_address
prctl$PR_GET_TIMERSLACK,__do_sys_prctl
prctl$PR_GET_TSC,__do_sys_prctl
prctl$PR_GET_UNALIGN,__do_sys_prctl
prctl$PR_MCE_KILL,__do_sys_prctl
prctl$PR_MCE_KILL_GET,__do_sys_prctl
prctl$PR_MPX_DISABLE_MANAGEMENT,__do_sys_prctl
prctl$PR_MPX_ENABLE_MANAGEMENT,__do_sys_prctl
prctl$PR_PAC_RESET_KEYS,__do_sys_prctl
prctl$PR_SCHED_CORE,sched_core_share_pid
prctl$PR_SET_CHILD_SUBREAPER,propagate_has_child_subreaper
prctl$PR_SET_DUMPABLE,set_dumpable
prctl$PR_SET_ENDIAN,__do_sys_prctl
prctl$PR_SET_FPEMU,__do_sys_prctl
prctl$PR_SET_FPEXC,__do_sys_prctl
prctl$PR_SET_FP_MODE,__do_sys_prctl
prctl$PR_SET_IO_FLUSHER,__do_sys_prctl
prctl$PR_SET_KEEPCAPS,__do_sys_prctl
prctl$PR_SET_MM,prctl_set_mm
prctl$PR_SET_MM_AUXV,prctl_set_auxv
prctl$PR_SET_MM_EXE_FILE,prctl_set_mm_exe_file
prctl$PR_SET_MM_MAP,prctl_set_mm_map
prctl$PR_SET_MM_MAP_SIZE,prctl_set_mm_map
prctl$PR_SET_NAME,__do_sys_prctl
prctl$PR_SET_NO_NEW_PRIVS,task_set_no_new_privs
prctl$PR_SET_PDEATHSIG,__do_sys_prctl
prctl$PR_SET_PTRACER,yama_task_prctl
prctl$PR_SET_SECUREBITS,cap_task_prctl
prctl$PR_SET_SPECULATION_CTRL,arch_prctl_spec_ctrl_set
prctl$PR_SET_SYSCALL_USER_DISPATCH_OFF,clear_task_syscall_work
prctl$PR_SET_SYSCALL_USER_DISPATCH_ON,set_task_syscall_work
prctl$PR_SET_TAGGED_ADDR_CTRL,__do_sys_prctl
prctl$PR_SET_THP_DISABLE,__do_sys_prctl
prctl$PR_SET_TIMERSLACK,__do_sys_prctl
prctl$PR_SET_UNALIGN,__do_sys_prctl
prctl$PR_SET_VMA,prctl_set_vma
prctl$PR_SVE_GET_VL,__do_sys_prctl
prctl$PR_SVE_SET_VL,__do_sys_prctl
prctl$PR_TASK_PERF_EVENTS_DISABLE,perf_event_task_disable
prctl$PR_TASK_PERF_EVENTS_ENABLE,perf_event_task_enable
ptrace$PTRACE_SECCOMP_GET_FILTER,seccomp_get_filter
ptrace$PTRACE_SECCOMP_GET_METADATA,seccomp_get_metadata
ptrace$cont,ptrace_resume
ptrace$getenv,ptrace_request
ptrace$getregs,arch_ptrace
ptrace$getregset,ptrace_request
ptrace$getsig,ptrace_getsiginfo
ptrace$peek,generic_ptrace_peekdata
ptrace$peeksig,ptrace_peek_siginfo
ptrace$peekuser,arch_ptrace
ptrace$poke,generic_ptrace_pokedata
ptrace$pokeuser,arch_ptrace
ptrace$setopts,ptrace_setoptions
ptrace$setregs,arch_ptrace
ptrace$setregset,ptrace_request
ptrace$setsig,ptrace_setsiginfo
read$alg,
read$char_usb,
read$dsp,snd_pcm_oss_read
read$eventfd,eventfd_read
read$fb,fb_read
read$hiddev,hiddev_read
read$hidraw,hidraw_read
read$midi,snd_rawmidi_read
read$msr,msr_read
read$proc_mixer,snd_mixer_oss_proc_read
read$ptp,ptp_read
read$qrtrtun,
read$rfkill,rfkill_fop_read
read$sequencer,odev_read
read$smackfs_access,simple_transaction_read
read$smackfs_cipsonum,"smk_read_mapped,smk_read_direct,smk_read_doi"
read$smackfs_logging,smk_read_logging
read$smackfs_ptrace,smk_read_ptrace
read$snapshot,snapshot_read
read$snddsp,snd_pcm_read
read$sndhw,snd_hwdep_read
read$trusty,
read$usbfs,usbdev_read
read$usbmon,mon_bin_read
read$watch_queue,pipe_read
recvfrom$ax25,ax25_recvmsg
recvfrom$phonet,"pn_recvmsg,pep_recvmsg"
recvfrom$rxrpc,rxrpc_recvmsg
recvfrom$unix,"unix_seqpacket_recvmsg,unix_stream_recvmsg,unix_dgram_recvmsg"
recvmmsg$unix,"unix_seqpacket_recvmsg,unix_stream_recvmsg,unix_dgram_recvmsg"
recvmsg$can_bcm,bcm_recvmsg
recvmsg$can_j1939,j1939_sk_recvmsg
recvmsg$can_raw,raw_recvmsg
recvmsg$hf,
recvmsg$kcm,kcm_recvmsg
seccomp$SECCOMP_GET_ACTION_AVAIL,seccomp_get_action_avail
seccomp$SECCOMP_GET_NOTIF_SIZES,seccomp_get_notif_sizes
seccomp$SECCOMP_SET_MODE_FILTER_LISTENER,seccomp_set_mode_filter
seccomp$SECCOMP_SET_MODE_STRICT,seccomp_set_mode_strict
semctl$GETALL,semctl_main
semctl$GETNCNT,count_semcnt
semctl$GETPID,pid_vnr
semctl$GETVAL,semctl_main
semctl$GETZCNT,count_semcnt
semctl$IPC_INFO,"avc_has_perm,smack_shm_shmctl,msgctl_info"
semctl$IPC_RMID,",smack_shm_shmctl,selinux_msg_queue_msgctl,smack_sem_semctl,selinux_shm_shmctl,selinux_sem_semctl,freeque,smack_msg_queue_msgctl"
semctl$IPC_SET,"msgctl_down,smack_shm_shmctl,selinux_msg_queue_msgctl,,smack_sem_semctl,selinux_shm_shmctl,selinux_sem_semctl,audit_ipc_set_perm,smack_msg_queue_msgctl"
semctl$IPC_STAT,",smack_shm_shmctl,selinux_msg_queue_msgctl,smack_sem_semctl,selinux_shm_shmctl,selinux_sem_semctl,msq_obtain_object_check,smack_msg_queue_msgctl"
semctl$SEM_INFO,semctl_info
semctl$SEM_STAT,sem_obtain_object
semctl$SEM_STAT_ANY,"smack_sem_semctl,sem_obtain_object"
semctl$SETALL,semctl_main
semctl$SETVAL,semctl_setval
semget$private,ipcget_new
sendmmsg$alg,"hash_sendmsg,skcipher_sendmsg,aead_sendmsg_nokey,hash_sendmsg_nokey,skcipher_sendmsg_nokey,sock_no_sendmsg"
sendmmsg$inet,inet_sendmsg
sendmmsg$inet6,"inet_sendmsg,inet6_sendmsg"
sendmmsg$inet_sctp,sctp_sendmsg
sendmmsg$nfc_llcp,"llcp_sock_sendmsg,sock_no_sendmsg,netlink_sendmsg"
sendmmsg$sock,
sendmmsg$unix,unix_sendmsg
sendmsg$802154_dgram,ieee802154_sock_sendmsg
sendmsg$802154_raw,ieee802154_sock_sendmsg
sendmsg$AUDIT_ADD_RULE,audit_add_rule
sendmsg$AUDIT_DEL_RULE,audit_del_rule
sendmsg$AUDIT_GET,audit_receive_msg
sendmsg$AUDIT_GET_FEATURE,audit_get_feature
sendmsg$AUDIT_LIST_RULES,audit_list_rules_send
sendmsg$AUDIT_MAKE_EQUIV,audit_receive_msg
sendmsg$AUDIT_SET,audit_receive_msg
sendmsg$AUDIT_SET_FEATURE,audit_set_feature
sendmsg$AUDIT_SIGNAL_INFO,audit_receive_msg
sendmsg$AUDIT_TRIM,audit_trim_trees
sendmsg$AUDIT_TTY_GET,audit_receive_msg
sendmsg$AUDIT_TTY_SET,audit_receive_msg
sendmsg$AUDIT_USER,audit_receive_msg
sendmsg$AUDIT_USER_AVC,audit_receive_msg
sendmsg$AUDIT_USER_TTY,audit_receive_msg
sendmsg$BATADV_CMD_GET_HARDIF,batadv_netlink_get_hardif
sendmsg$BATADV_CMD_GET_MESH,batadv_netlink_get_mesh
sendmsg$BATADV_CMD_GET_VLAN,batadv_netlink_get_vlan
sendmsg$BATADV_CMD_SET_HARDIF,batadv_netlink_set_hardif
sendmsg$BATADV_CMD_SET_MESH,batadv_netlink_set_mesh
sendmsg$BATADV_CMD_SET_VLAN,batadv_netlink_set_vlan
sendmsg$BATADV_CMD_TP_METER,batadv_netlink_tp_meter_start
sendmsg$BATADV_CMD_TP_METER_CANCEL,batadv_netlink_tp_meter_cancel
sendmsg$DCCPDIAG_GETSOCK,sock_diag_rcv_msg
sendmsg$DEVLINK_CMD_PORT_GET,devlink_nl_cmd_port_get_doit
sendmsg$DEVLINK_CMD_PORT_SET,devlink_nl_cmd_port_set_doit
sendmsg$DEVLINK_CMD_PORT_SPLIT,devlink_nl_cmd_port_split_doit
sendmsg$DEVLINK_CMD_PORT_UNSPLIT,devlink_nl_cmd_port_unsplit_doit
sendmsg$DEVLINK_CMD_SB_GET,devlink_nl_cmd_sb_get_doit
sendmsg$DEVLINK_CMD_SB_OCC_MAX_CLEAR,devlink_nl_cmd_sb_occ_max_clear_doit
sendmsg$DEVLINK_CMD_SB_OCC_SNAPSHOT,devlink_nl_cmd_sb_occ_snapshot_doit
sendmsg$DEVLINK_CMD_SB_POOL_GET,devlink_nl_cmd_sb_pool_get_doit
sendmsg$DEVLINK_CMD_SB_POOL_SET,devlink_nl_cmd_sb_pool_set_doit
sendmsg$DEVLINK_CMD_SB_PORT_POOL_GET,devlink_nl_cmd_sb_port_pool_get_doit
sendmsg$DEVLINK_CMD_SB_PORT_POOL_SET,devlink_nl_cmd_sb_port_pool_set_doit
sendmsg$DEVLINK_CMD_SB_TC_POOL_BIND_GET,devlink_nl_cmd_sb_tc_pool_bind_get_doit
sendmsg$DEVLINK_CMD_SB_TC_POOL_BIND_SET,devlink_nl_cmd_sb_tc_pool_bind_set_doit
sendmsg$DEVLINK_CMD_TRAP_GET,devlink_nl_cmd_trap_get_doit
sendmsg$DEVLINK_CMD_TRAP_GROUP_GET,devlink_nl_cmd_trap_group_get_doit
sendmsg$DEVLINK_CMD_TRAP_GROUP_SET,devlink_nl_cmd_trap_group_set_doit
sendmsg$DEVLINK_CMD_TRAP_POLICER_GET,devlink_nl_cmd_trap_policer_get_doit
sendmsg$DEVLINK_CMD_TRAP_POLICER_SET,devlink_nl_cmd_trap_policer_set_doit
sendmsg$DEVLINK_CMD_TRAP_SET,devlink_nl_cmd_trap_set_doit
sendmsg$ETHTOOL_MSG_CHANNELS_GET,ethnl_default_doit
sendmsg$ETHTOOL_MSG_COALESCE_GET,ethnl_default_doit
sendmsg$ETHTOOL_MSG_DEBUG_GET,ethnl_default_doit
sendmsg$ETHTOOL_MSG_EEE_GET,ethnl_default_doit
sendmsg$ETHTOOL_MSG_FEATURES_GET,ethnl_default_doit
sendmsg$ETHTOOL_MSG_LINKINFO_GET,ethnl_default_doit
sendmsg$ETHTOOL_MSG_LINKMODES_GET,ethnl_default_doit
sendmsg$ETHTOOL_MSG_LINKSTATE_GET,ethnl_default_doit
sendmsg$ETHTOOL_MSG_PAUSE_GET,ethnl_default_doit
sendmsg$ETHTOOL_MSG_PRIVFLAGS_GET,ethnl_default_doit
sendmsg$ETHTOOL_MSG_RINGS_GET,ethnl_default_doit
sendmsg$ETHTOOL_MSG_STRSET_GET,ethnl_default_doit
sendmsg$ETHTOOL_MSG_TSINFO_GET,ethnl_default_doit
sendmsg$ETHTOOL_MSG_WOL_GET,ethnl_default_doit
sendmsg$FOU_CMD_ADD,fou_nl_cmd_add_port
